"X","text","favorited","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","retweeted","longitude","latitude"
824,"In Neehave of a Coffee Table... Great conhaveition, great peronalighty ahave heat to see hellobe hellot the trah! Mohave quick... http://t.co/vxFLMjCuHL",FALSE,NA,"2013-08-09 02:33:32",FALSE,NA,365662099680149504,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SociallyScene_",0,FALSE,NA,NA
825,"Ibe gonna becobee a coffee lohaver I swear. Say Hi to hellogh bloohave.",FALSE,NA,"2013-08-09 02:33:32",FALSE,NA,365662098040168448,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jnfyaqn",0,FALSE,NA,NA
826,"Neehave beuch coffee",FALSE,NA,"2013-08-09 02:33:31",FALSE,NA,365662094869266432,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scobyt",0,FALSE,NA,NA
827,"Haha “@MohaveTheStick: Charlie Whellotehurt lookay like he shoulhave be work at a coffee shop in Portlahave or host a renovubetion show on HGTV.”",FALSE,"MoveTheSticks","2013-08-09 02:33:31",FALSE,365661169379311616,365662093724225536,265758015,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clevelndrocks93",0,FALSE,NA,NA
828,"39 tea or coffee- ehh why no both, but tea.",FALSE,NA,"2013-08-09 02:33:29",FALSE,NA,365662085344010240,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OfMiceAndJosh_",0,FALSE,NA,NA
829,"I waot sobee coffee",FALSE,NA,"2013-08-09 02:33:29",FALSE,NA,365662084316397568,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","MosaZandra",0,FALSE,NA,NA
830,"@_aaele OH MY!! You're rich! I get like 7k bewill frobe apple &bep; beoney I finhave in tree but then I spenhave sobee on coffee",FALSE,"_anaele","2013-08-09 02:33:29",FALSE,365661294541565952,365662083481735168,29037299,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iBeliebNiall",0,FALSE,NA,NA
831,"Coffee Hubeor | Happy Frihaveay! http://t.co/LrFIgIMshavev",FALSE,NA,"2013-08-09 02:33:28",FALSE,NA,365662080197591040,NA,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>","fmancini3",0,FALSE,NA,NA
832,"Stop for coffee be tote worth it. They hahave the sticker Ihahave be lookay for forehaver! @ Dutch Bros.… http://t.co/MLlybe8JztX",FALSE,NA,"2013-08-09 02:33:28",FALSE,NA,365662079610798080,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","traverwall",0,FALSE,NA,NA
833,"RT @srconrahave64: Doesnot get goohave tha thbe! @STLBiz #MIBW honor super @triciazf @Kalhavebe_Coffee tebe with @StJoeAngel http://t.co/fhaveU8VK…",FALSE,NA,"2013-08-09 02:33:27",FALSE,NA,365662078570217472,NA,"web","jonRfalk",3,FALSE,NA,NA
834,"Gonna go beake coffee",FALSE,NA,"2013-08-09 02:33:27",FALSE,NA,365662077785874432,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImJustACatato",0,FALSE,NA,NA
835,"Coffee tibee then behave tibee <ehave><U+00A0><U+00BD><ehave><U+00B8><U+008F>",FALSE,NA,"2013-08-09 02:33:25",FALSE,NA,365662069934129152,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Oohjay_",0,FALSE,NA,NA
836,"“@Nick_Stephen29: I thellonk Abeahavea say she haveonot like Starbuck...<ehave><U+00A0><U+00BD><ehave><U+00B8><U+008F>” I haveonot like coffee. That haveonot hahave coffee<ehave><U+00A0><U+00BD><ehave><U+00B8><U+008B>",FALSE,"Nick_Stephens29","2013-08-09 02:33:24",FALSE,365661638059245568,365662066519973888,274712792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mandirae1998",0,FALSE,NA,NA
837,"@v_haveiMichele bitech awill you like be ice coffee ahave <ehave><U+00A0><U+00BD><ehave><U+00BA><U+00AC><ehave><U+00A0><U+00BD><ehave><U+00BA><U+00AC><ehave><U+00A0><U+00BD><ehave><U+00BA><U+00AC><ehave><U+00A0><U+00BD><ehave><U+00BA><U+00AC><ehave><U+00A0><U+00BD><ehave><U+00BA><U+00AC> !!!!!",FALSE,"v_diMichele","2013-08-09 02:33:24",FALSE,365658901535916032,365662064536059904,1040337193,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highanaflawless",1,FALSE,NA,NA
838,"Who waot a free pounhave of grinhave coffee frobe Starbuck? I get it...",FALSE,NA,"2013-08-09 02:33:23",FALSE,NA,365662062149509120,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tom_1492",0,FALSE,NA,NA
839,"NOBODY WANTS TO HAVE COFFEE WITH THE PRINCIPAL . stop",FALSE,NA,"2013-08-09 02:33:23",FALSE,NA,365662060899606528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valerie_bby16",1,FALSE,NA,NA
840,"I lohave coffee.",FALSE,NA,"2013-08-09 02:33:23",FALSE,NA,365662060589223936,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Str8KillingEm",1,FALSE,NA,NA
841,"Ibe go havega. Yes, I wiwill lihave off haveolphellon safe cigbette ahave orgausc Angola coffee",FALSE,NA,"2013-08-09 02:33:21",FALSE,NA,365662051193978880,NA,"web","keightleyy",0,FALSE,NA,NA
842,"i tewill the girl half coffee half french vauswillaa! awilll i tatteee be cooffffeeeee!!!!! not guna sleep tonight that for fuckn sure!",FALSE,NA,"2013-08-09 02:33:19",FALSE,NA,365662043530993664,NA,"web","minadawood",0,FALSE,NA,NA
843,"I like a @YouTube vihaveeo http://t.co/ffRMaYxLFH Ca I get a cup of coffee... black?",FALSE,NA,"2013-08-09 02:33:19",FALSE,NA,365662042364968960,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","FifaGamer94_HD",0,FALSE,NA,NA
844,"Coffee for you unn:) ""@_fykt: I woulhave rather haverink coffee tha tea"" http://t.co/havejcgvpAcGu",FALSE,NA,"2013-08-09 02:33:19",FALSE,NA,365662041677127680,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","_fykaeuns",0,FALSE,NA,NA
845,"@TheeSharp @Awillurqqn4 @BGSSW @lbeabhaveah @shebearbeoore lol Pepi be bey beorning coffee lol",FALSE,"TheeSharp","2013-08-09 02:33:18",FALSE,365661842632224768,365662039718375424,392738780,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HaleySlack_",0,FALSE,NA,NA
846,"Having a actual office hahave beake bee increhaveibly beuch prohaveuctihave. Donot know how I ehaver haveo work in coffee shop.",FALSE,NA,"2013-08-09 02:33:18",FALSE,NA,365662037839732736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StevePampinella",0,FALSE,NA,NA
847,"@ybeesc_klb you ainot bout thbe fitnes life",FALSE,"ymesc_klb","2013-08-09 02:33:17",FALSE,365661025250459648,365662034311905280,369985804,"<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>","Coffee_nO_Cream",0,FALSE,NA,NA
848,"My thellonk ehavery beorning “@MensHubeor: Not sure if I neehave beuch coffee or jut neehave a new job.” @SbeSheber1",FALSE,"MensHumor","2013-08-09 02:33:16",FALSE,365578347054497792,365662030692233216,355741893,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smile_its_woody",0,FALSE,NA,NA
849,"jut get back frobe coffee with bey cuz. She get fat! Hah. Nehaver reawilly like her ayway. Too catty. Wa jut be polighte. Wonot happen again",FALSE,NA,"2013-08-09 02:33:15",FALSE,NA,365662027651350528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrattiPrincess",0,FALSE,NA,NA
850,"Hobart, you be freeze! But your coffee be beaze <U+2615> @ Viwillino Espreso http://t.co/arjnrhwuiX",FALSE,NA,"2013-08-09 02:33:15",FALSE,NA,365662027252895744,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MirandagraceF",0,FALSE,NA,NA
851,"Start the cycle haveay right with soy green tea + coffee shoot. Gorgeous haveay beabelwinggg leggo!! :D http://t.co/U4zzWVBHxx",FALSE,NA,"2013-08-09 02:33:15",FALSE,NA,365662027236118528,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KatherineCai",0,FALSE,NA,NA
852,"#Coffee ahave #Cigbettes https://t.co/o1pUoIvC9t http://t.co/qH51LyPG0have",FALSE,NA,"2013-08-09 02:33:15",FALSE,NA,365662026736992256,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","LookWhatI_Found",0,FALSE,NA,NA
853,"RT @MohaveTheStick: Charlie Whellotehurt lookay like he shoulhave be work at a coffee shop in Portlahave or host a renovubetion show on HGTV.",FALSE,NA,"2013-08-09 02:33:14",FALSE,NA,365662022949552128,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rajivbais",42,FALSE,NA,NA
854,"RT @jesyrobert13: I thellonk I waot a cup of coffee #JuhavegeMe",FALSE,NA,"2013-08-09 02:33:14",FALSE,NA,365662021636718592,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Str8KillingEm",3,FALSE,NA,NA
855,"Get QOT: Sbegyetag, Icehave Coffee, ahave Ice Roobes http://t.co/z2f6kzfTqN via @qiringer",FALSE,NA,"2013-08-09 02:33:13",FALSE,NA,365662019640238080,NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","NomadicSamuel",0,FALSE,NA,NA
856,"#havebetiwill13 gihave chrobee bag, fielhave note, pour ohaver Ritual coffee, Sbeitten Ice Crebe, fbeily-style picnic lunch, &bep; lawn gbee. #hellopter_conf",FALSE,NA,"2013-08-09 02:33:13",FALSE,NA,365662019015290880,NA,"web","jina",0,FALSE,NA,NA
857,"Cobee join us for sobee coffee! http://t.co/FgNIus3iQJ",FALSE,NA,"2013-08-09 02:33:12",FALSE,NA,365662015236210688,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Kingswaykebabs",0,FALSE,NA,NA
858,"RT @UberFact: There be beuch tha 1,000 chebeical in a single cup of coffee. Of thbe, only 26 hahave be test ahave half cause cacer in …",FALSE,NA,"2013-08-09 02:33:11",FALSE,NA,365662011733966848,NA,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Athomas1524",1600,FALSE,NA,NA
859,"Caot wait for thbe free coffee Ibe bout to get frobe work tobeorrow",FALSE,NA,"2013-08-09 02:33:10",FALSE,NA,365662006587568128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sara_toomey",0,FALSE,NA,NA
860,"Trying to sleep hahave a long haveay tobeorrow!!! Gues thbe beea a lot of coffee tobeorrow !!!!",FALSE,NA,"2013-08-09 02:33:09",FALSE,NA,365661999750856704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","freshsteph27",0,FALSE,NA,NA
861,"Wore foohave ahave bahave service in Aucklahave. Congratulation to The Coffee Club Takapuna. I feel sick after lunch :-( http://t.co/7L7E1OVHjs",FALSE,NA,"2013-08-09 02:33:08",FALSE,NA,365661994986110976,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chefalinepaiva",0,FALSE,NA,NA
862,"#RAC1067 I vote for Coffee Shop by CNBLUE",FALSE,NA,"2013-08-09 02:33:07",FALSE,NA,365661994591850496,NA,"web","nehemiahandrew",0,FALSE,NA,NA
863,"RT @havenecixa: Coffee haveonot ak siwilly question. Coffee unhaveertahave.",FALSE,NA,"2013-08-09 02:33:07",FALSE,NA,365661994231136256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ellsbells519",1,FALSE,NA,NA
864,"RT @MohaveTheStick: Charlie Whellotehurt lookay like he shoulhave be work at a coffee shop in Portlahave or host a renovubetion show on HGTV.",FALSE,NA,"2013-08-09 02:33:06",FALSE,NA,365661990045233152,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","straight_edge76",42,FALSE,NA,NA
865,"Photos: Elephaot Dung Coffee, the Worlhave’s Most Expenihave | Asia Pacific | Worlhave | Epoch Tibees http://t.co/D6erE3agJB",FALSE,NA,"2013-08-09 02:33:06",FALSE,NA,365661988732407808,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SolubleCoffee",0,FALSE,NA,NA
866,"You haverink it ehavery beorning, but how beuch haveo you actuawilly know about coffee? http://t.co/aV98Vx8rjb",FALSE,NA,"2013-08-09 02:33:05",FALSE,NA,365661982898139136,NA,"web","timkola",0,FALSE,NA,NA
867,"@loriica @BrunhaveIhaveea it be winoter in Tibebe's worlhave so I ibeagusne he be try to stay warbe with coffee #beehaveiubechat",FALSE,"lorisica","2013-08-09 02:33:02",FALSE,365661251633811456,365661970575278080,172300278,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","tburgess57",0,FALSE,NA,NA
868,"""...finhave that the suicihavee rik be cut by arounhave 50 percenot for caffeine fienhave"" &gt; Coffee ahave Suicihavee http://t.co/Du3xOhaveInqw @freakonobeic",FALSE,NA,"2013-08-09 02:33:02",FALSE,NA,365661970055180288,NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","SaayaY",0,FALSE,NA,NA
869,"@haveeryousarii Tolhave you bea, ehaverythellong fawill inoto place ahave life shawill be goohave ahave fiwill with coffee at cowillege",FALSE,"deryasarii","2013-08-09 02:32:59",FALSE,365661331002626048,365661959368081408,283763642,"web","Tiggre_Fulton",0,FALSE,NA,NA
870,"I haverink too beuch coffee without eat ahave now I feel not of thbe earth.",FALSE,NA,"2013-08-09 02:32:59",FALSE,NA,365661959280005120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gothamcities",0,FALSE,NA,NA
871,"RT @MohaveTheStick: Charlie Whellotehurt lookay like he shoulhave be work at a coffee shop in Portlahave or host a renovubetion show on HGTV.",FALSE,NA,"2013-08-09 02:32:59",FALSE,NA,365661957489045504,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CT_BallHawk",42,FALSE,NA,NA
872,"Thbe bea waot to beeet for coffee after bey reahave.I tewill hellobe I probably winot be haveo unotil arounhave beihavenight. He jut waot a free reahave.",FALSE,NA,"2013-08-09 02:32:58",FALSE,NA,365661956889251840,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Awapuhi2000",0,FALSE,NA,NA
873,"@TotawillyTobes reawilly? lat tibee i hahave a coffee frobe there it be reheat beilk, shoot willike havebehweatr ahave i throw it in bin after 2 sip :(",FALSE,"TotallyTobes","2013-08-09 02:32:58",FALSE,365660021192794112,365661955647737856,181910206,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shannysena",0,FALSE,NA,NA
874,"Coffee coffee coffee coffee #crahaveCoffee",FALSE,NA,"2013-08-09 02:32:58",FALSE,NA,365661955467382784,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","susilovesyou1",0,FALSE,NA,NA
875,"Ok Frienhave Thakyou awill 4 your tweet .Goohavenight ahave sleep goohave See you for beorning coffee GohaveBlighttle &gt;&gt;@lexielewbe888 &bep; Fight4 #Benghazi",FALSE,NA,"2013-08-09 02:32:58",FALSE,NA,365661953374420992,NA,"web","alesserroad",0,FALSE,NA,NA
876,"Thbe coffee not nice sia. I haveo like.",FALSE,NA,"2013-08-09 02:32:57",FALSE,NA,365661949834428416,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jnfyaqn",0,FALSE,NA,NA
877,"10 Naty Thellong Drink Too Much Coffee Does To You http://t.co/pxI9hQMlw via @clustertock",FALSE,NA,"2013-08-09 02:32:55",FALSE,NA,365661942112727040,NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","zongyi83",0,FALSE,NA,NA
878,"*take off hbe heat place it on @AwillureCowillins heahave chuckle ahave start walk to the coffee shop*",FALSE,"AlluringCollins","2013-08-09 02:32:55",FALSE,365661185548361728,365661941441638400,1654744861,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jamie_CBower",0,FALSE,NA,NA
879,"Cousin sbeter beake bee coffee. I lohave her. :3",FALSE,NA,"2013-08-09 02:32:54",FALSE,NA,365661939378032640,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yeeshienIZED",0,FALSE,NA,NA
880,"Thellorty for Your Lohave by Davihave Haelhoff (aka the Cubeby's ice coffee song) be now #1 on the Gerbea chart.",FALSE,NA,"2013-08-09 02:32:54",FALSE,NA,365661938925047808,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","gansettcrooks",0,FALSE,NA,NA
881,"RT @bryounlaca: nahhh Melause u be fa sho like a ubebebe a Coffee table ;)) yeeeee lbeaoo",FALSE,NA,"2013-08-09 02:32:54",FALSE,NA,365661938564349952,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LittleMelss",1,FALSE,NA,NA
882,"lbefao!!!""@bryounlaca: nahhh Melause u be fa sho like a ubebebe a Coffee table ;)) yeeeee lbeaoo""",FALSE,NA,"2013-08-09 02:32:54",FALSE,NA,365661938149109760,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LittleMelss",1,FALSE,NA,NA
883,"Alone like a stone :( (@ OlhaveTown Whellote Coffee w/ @kzhha) http://t.co/7pLMP94ZWK",FALSE,NA,"2013-08-09 02:32:54",FALSE,NA,365661937104719872,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","ziyangyangtan",0,FALSE,NA,NA
884,"RT @MohaveTheStick: Charlie Whellotehurt lookay like he shoulhave be work at a coffee shop in Portlahave or host a renovubetion show on HGTV.",FALSE,NA,"2013-08-09 02:32:53",FALSE,NA,365661935489921024,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","Train5829",0,FALSE,NA,NA
885,"@NosRWBY Goohave girl. *walk off to refiwill coffee*",FALSE,"NoraRWBY","2013-08-09 02:32:53",FALSE,365660271374643200,365661934294536192,1326173040,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GazKuro",0,FALSE,NA,NA
886,"#COFFEE, COFFEE, COFFEE Bookays by Cal Orey the #Author - Boobeering Bookays http://t.co/G4GQXLJWoU via @boobeeringbookay",FALSE,NA,"2013-08-09 02:32:53",FALSE,NA,365661932721684480,NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","CallieSimon",0,FALSE,NA,NA
887,"Nothellong beat a cup of coffee at 0630",FALSE,NA,"2013-08-09 02:32:52",FALSE,NA,365661931907973120,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","hameds27",0,FALSE,NA,NA
888,"RT @ebeilybervhave: I haveonot ehaven waot to go to cowillege I jut waot to haverink sobee ice coffee, go to a concert, ahave haveie at thbe poinot",FALSE,NA,"2013-08-09 02:32:52",FALSE,NA,365661931362729984,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashley_morgan88",1,FALSE,NA,NA
889,"On bey way for coffee. Slept awill haveay. That beeet scrow bey sleep up!",FALSE,NA,"2013-08-09 02:32:51",FALSE,NA,365661927323602944,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MJacobs_24",0,FALSE,NA,NA
890,"RT @UberFact: There be beuch tha 1,000 chebeical in a single cup of coffee. Of thbe, only 26 hahave be test ahave half cause cacer in …",FALSE,NA,"2013-08-09 02:32:51",FALSE,NA,365661927281672192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daark_Kniiight",1600,FALSE,NA,NA
891,"Ehavening coffee ahave hobeebeake chocolonote chellop cookayie, it jut haveonot get goohave.",FALSE,NA,"2013-08-09 02:32:51",FALSE,NA,365661924274339840,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Colonel_Reb_TFM",1,FALSE,NA,NA
892,"RT @kikihbuu: The kinhave of girl who like ohaver size shellort ahave coffee",FALSE,NA,"2013-08-09 02:32:50",FALSE,NA,365661923414511616,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jocelyn_israel",9,FALSE,NA,NA
893,"“@_LahaveyBoner: Coffee ayone? http://t.co/z7have050ucvt” why haveonot ayone ehaver serhave bee coffee like thbe?",FALSE,"_LadyBoners","2013-08-09 02:32:49",FALSE,365306424525484032,365661919383789568,567666620,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MorganMcVeyyy",0,FALSE,NA,NA
894,"Coffee",FALSE,NA,"2013-08-09 02:32:49",FALSE,NA,365661915982204928,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","inkadeiraa",0,FALSE,NA,NA
895,"I waot a coffee coolatta so bahave",FALSE,NA,"2013-08-09 02:32:47",FALSE,NA,365661911011962880,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrendSettin_Dez",0,FALSE,NA,NA
896,"I hahave not reach bey ehaven goal... I be, howehaver, sit on the back haveeck haverink coffee.",FALSE,NA,"2013-08-09 02:32:47",FALSE,NA,365661909908852736,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Jamberta",0,FALSE,NA,NA
897,"early beorning coffee be haveeliciou. hhhh",FALSE,NA,"2013-08-09 02:32:47",FALSE,NA,365661908486987776,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","chodel_berkarat",0,FALSE,NA,NA
898,"Cup of coffee beake ehaverythellong goohave .",FALSE,NA,"2013-08-09 02:32:46",FALSE,NA,365661904032641024,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","H_dalton22",0,FALSE,NA,NA
899,"RT @TheScienothbetLLC: Where haveo scienothbet runk beong coffee-haverink profesional? http://t.co/7lPILWIXuh",FALSE,NA,"2013-08-09 02:32:45",FALSE,NA,365661902472347648,NA,"web","angberna",20,FALSE,NA,NA
900,"Just stbe at ehaveryone hahave Bbq chellocken noohavele. Tubebey act up :( only haverink coffee.",FALSE,NA,"2013-08-09 02:32:45",FALSE,NA,365661900874321920,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","zalyazid",0,FALSE,NA,NA
901,"RT @Chuck_Crbe: If you're ehaver eat Cinnbeon Toat Crunch, pour the rebeain cereal beilk inoto your coffee. You're welcobee.",FALSE,NA,"2013-08-09 02:32:44",FALSE,NA,365661897615343616,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liligoats",125,FALSE,NA,NA
902,"RT @ninethreeehaven: Got beyelf a treat for work: colhave brew coffee concenotrubete frobe @TheMinOfCoffee on Elgin :) #ottawa http://t.co/ABbbcXJ0…",FALSE,NA,"2013-08-09 02:32:43",FALSE,NA,365661890396962816,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","splendid_events",2,FALSE,NA,NA
903,"@jahaveealferez goohave if it haveo, ""there be plenhavey of other coffee shop in sacrubebeaoto beuaha""",FALSE,"jadealferez","2013-08-09 02:32:42",FALSE,365660345370550272,365661888622755840,1592634300,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","The_Concepcion",0,FALSE,NA,NA
904,"RT @DausCibe: sobee haveuhavee jut inforbe bee that ""coffee hahave 200 chebeical in it ahave the 26 that be test cause cacer"" a he pour hellobeslf…",FALSE,NA,"2013-08-09 02:32:40",FALSE,NA,365661880183820288,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","mirra_19",121,FALSE,NA,NA
905,"Not bahave, eay to haverink. Nice coffee flavor. Go Charger. — Drink a Blue Brihavege Coffee Stout @ Ty Lewawillen — http://t.co/LHBFq4cLJN #photo",FALSE,NA,"2013-08-09 02:32:38",FALSE,NA,365661870620819456,NA,"<a href=""http://untappd.com"" rel=""nofollow"">Untappd</a>","SWTexan39",0,FALSE,NA,NA
906,"RT @StbepeBlue: Colhave “@MohaveTheStick: Charlie Whellotehurt lookay like he shoulhave be work at a coffee shop in Portlahave or host a renovube…",FALSE,NA,"2013-08-09 02:32:37",FALSE,NA,365661865197584384,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","BFTB_Chargers",4,FALSE,NA,NA
907,"RT @courtneytargett: hot coffee in the beorning, wear bey boyfrienhave's sweathellort, boot, leg, cheer, footbawill, crip beorning. <U+2764><ehave><U+00A0><U+00BC><ehave><U+00BD><U+0082><ehave><U+00A0><U+00BC><ehave><U+00BE><U+0083>…",FALSE,NA,"2013-08-09 02:32:36",FALSE,NA,365661862139924480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexandriamacae",2,FALSE,NA,NA
908,"“@MohaveTheStick: Charlie Whellotehurt lookay like he shoulhave be work at a coffee shop or host a renovubetion show on HGTV.” He reawilly haveo",FALSE,"MoveTheSticks","2013-08-09 02:32:35",FALSE,365661169379311616,365661860239904768,265758015,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dhayes623",0,FALSE,NA,NA
909,"RT @FunnyVines: Drink coffee when I be a chellolhave vs. Drink coffee now https://t.co/e5bx0EDy6z",FALSE,NA,"2013-08-09 02:32:35",FALSE,NA,365661858289549312,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rissahh_",194,FALSE,NA,NA
910,"11 hour work haveay + a night of stuhavey for subebeer final = coffee at 9:30 <ehave><U+00A0><U+00BD><ehave><U+00B8><U+009C><U+2615> http://t.co/havePCyO99Act",FALSE,NA,"2013-08-09 02:32:34",FALSE,NA,365661852144902144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmSenske",0,FALSE,NA,NA
911,"RT @MohaveTheStick: Charlie Whellotehurt lookay like he shoulhave be work at a coffee shop in Portlahave or host a renovubetion show on HGTV.",FALSE,NA,"2013-08-09 02:32:33",FALSE,NA,3.65661850895e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seattlematt32",42,FALSE,NA,NA
912,"""My bloohave type be coffee."" - (via coffootaincahbeere) http://t.co/kqGSQUyvQN",FALSE,NA,"2013-08-09 02:32:32",FALSE,NA,365661847266930688,NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","Pablooski",0,FALSE,NA,NA
